True_index,Sales
174322,6817.07568359375
174353,3265.161865234375
174354,6387.1943359375
174360,0.0
174367,0.0
174378,7356.47607421875
174406,11289.9541015625
174407,0.0
174411,4216.4560546875
174413,7695.98583984375
174428,4666.5458984375
174438,6536.630859375
174453,0.0
174454,4662.3525390625
174466,1788.457275390625
174469,9022.07421875
174474,12041.7041015625
174479,7589.95556640625
174486,6210.31640625
174490,6100.9189453125
174492,0.0
174501,7947.91357421875
174502,8284.0068359375
174506,7301.8154296875
174507,4414.21240234375
174514,10539.2021484375
174520,9329.939453125
174527,8734.767578125
174538,0.0
174560,4178.6962890625
174568,4059.47607421875
174570,0.0
174572,5111.380859375
174574,5900.3935546875
174578,5528.021484375
174599,6010.3046875
174607,4346.669921875
174634,6191.4619140625
174637,4624.359375
174665,4722.88818359375
174688,4139.09765625
174693,3239.209228515625
174694,5946.111328125
174709,6922.34130859375
174710,10169.2255859375
174720,4649.90771484375
174723,11913.7705078125
174725,5309.2548828125
174735,8219.767578125
174736,14107.7021484375
174741,0.0
174746,4843.802734375
174763,0.0
174764,6960.78759765625
174771,6298.16796875
174779,9850.4736328125
174781,0.0
174787,4415.677734375
174794,4934.0634765625
174813,0.0
174842,8757.4345703125
174848,3897.1298828125
174869,5675.54150390625
174876,9673.9990234375
174884,5174.3857421875
174891,4698.99560546875
174898,0.0
174916,5293.0712890625
174923,0.0
174937,6901.68603515625
174942,9391.0087890625
174972,7796.00927734375
174974,9010.61328125
174988,4220.5400390625
175000,0.0
175006,8858.4462890625
175030,4719.0234375
175038,4320.19970703125
175044,6292.603515625
175050,11690.333984375
175065,7394.2998046875
175066,0.0
175071,3192.746826171875
175073,6171.79443359375
175078,8045.8759765625
175086,1824.0035400390625
175139,3968.01025390625
175142,4152.9169921875
175147,4588.75341796875
175149,3480.316162109375
175178,4386.3154296875
175182,0.0
175190,7416.3251953125
175194,9576.2822265625
175200,4915.20458984375
175216,5756.79150390625
175223,4193.53564453125
175224,8288.3544921875
175234,0.0
175242,0.0
175254,0.0
175299,9627.6044921875
175302,0.0
175303,4636.5859375
175318,5011.259765625
175322,4844.4921875
175343,4248.35888671875
175345,0.0
175346,7211.95654296875
175348,7943.49609375
175401,4467.97119140625
175406,4604.3662109375
175411,7289.89599609375
175440,4409.05322265625
175446,0.0
175463,0.0
175468,4666.23291015625
175473,3716.21435546875
175479,6684.5126953125
175483,17915.37890625
175493,0.0
175517,6711.12109375
175519,4929.5
175554,3312.26806640625
175577,4927.26318359375
175578,10549.1376953125
175582,1955.2320556640625
175586,6711.0634765625
175587,0.0
175588,0.0
175613,10914.7646484375
175647,10734.4189453125
175667,12199.5498046875
175668,4558.30517578125
175683,0.0
175722,4163.8779296875
175736,0.0
175757,0.0
175758,8876.8818359375
175764,6439.66943359375
175792,5248.76904296875
175803,0.0
175812,6904.28955078125
175831,7058.91015625
175840,8368.0634765625
175860,12404.6767578125
175862,13627.11328125
175870,6505.2265625
175880,0.0
175887,5883.84375
175890,7402.1103515625
175914,31667.05859375
175927,6194.17041015625
175928,0.0
175940,2957.84912109375
175947,4764.32763671875
175958,4289.732421875
175977,5007.33203125
175991,6912.40478515625
175997,7472.5771484375
176007,7641.3818359375
176024,9940.40234375
176048,12708.771484375
176063,3977.095703125
176078,7855.49169921875
176105,8975.4921875
176108,2492.734130859375
176117,9481.46484375
176118,6686.3564453125
176124,4225.205078125
176127,5668.51318359375
176131,7537.40869140625
176132,5449.123046875
176136,11025.2392578125
176169,5857.1845703125
176174,4902.38916015625
176176,6105.44873046875
176181,4884.4130859375
176194,10151.30078125
176212,0.0
176220,7895.09326171875
176231,2841.909912109375
176235,0.0
176262,11203.4541015625
176290,8615.884765625
176304,0.0
176311,4624.2109375
176312,6963.728515625
176319,7186.19873046875
176327,5205.15625
176333,4131.025390625
176340,2832.197021484375
176355,7733.025390625
176360,7623.46533203125
176364,5874.71484375
176391,6165.359375
176410,0.0
176416,6479.87841796875
176434,4642.8896484375
176462,11306.16015625
176476,6355.41552734375
176479,0.0
176498,13472.0576171875
176502,8659.8037109375
176508,3940.763427734375
176510,3908.84814453125
176514,4583.57421875
176526,4211.8232421875
176531,5211.59814453125
176544,5519.66796875
176545,0.0
176549,5988.931640625
176551,7010.74560546875
176559,7343.74609375
176565,5495.4794921875
176576,0.0
176601,0.0
176604,6274.55419921875
176607,4827.33984375
176641,0.0
176657,0.0
176669,7494.20849609375
176683,12577.2470703125
176689,9000.072265625
176699,10061.7421875
176700,7369.193359375
176702,3788.684814453125
176711,5957.3916015625
176758,0.0
176759,12748.333984375
176762,8464.384765625
176765,3670.157958984375
176767,5903.22607421875
176792,6036.98828125
176820,3885.9677734375
176835,4729.95361328125
176837,4896.7841796875
176845,4072.174560546875
176849,4409.28564453125
176866,5070.099609375
176872,0.0
176876,7032.85693359375
176884,12395.2998046875
176887,7218.03662109375
176891,5377.62744140625
176900,8075.931640625
176905,9868.544921875
176910,5815.501953125
176912,7608.41552734375
176941,4365.7109375
176945,6007.48388671875
176951,4163.00439453125
176980,0.0
177001,3789.45068359375
177003,8277.4580078125
177008,5475.21337890625
177013,11206.5712890625
177021,11730.1005859375
177029,11594.154296875
177038,5516.8798828125
177074,0.0
177079,4015.650146484375
177083,5397.13134765625
177084,5469.34716796875
177086,6603.72119140625
177092,9947.7001953125
177098,4900.4052734375
177099,6197.2177734375
177100,6303.302734375
177104,11630.2353515625
177105,0.0
177115,8631.896484375
177122,7689.51953125
177148,4479.35546875
177157,8341.349609375
177163,6076.181640625
177165,7361.5888671875
177178,6154.697265625
177182,0.0
177184,9043.07421875
177195,0.0
177215,6022.87744140625
177218,6517.14404296875
177224,0.0
177230,7921.49560546875
177237,0.0
177239,5569.72265625
177248,4646.45947265625
177256,2436.125
177261,7589.12744140625
177262,6373.5595703125
177264,5512.44970703125
177274,0.0
177277,8018.740234375
177297,12084.7275390625
177315,4740.94287109375
177327,5506.1943359375
177337,3652.62060546875
177349,0.0
177355,7157.28662109375
177357,5856.373046875
177376,6990.23291015625
177383,0.0
177396,9923.1875
177399,7612.84130859375
177400,4704.1328125
177420,7012.7646484375
177441,12273.2802734375
177443,6742.56396484375
177444,0.0
177454,0.0
177482,0.0
177484,7099.1962890625
177487,11359.248046875
177491,10665.5224609375
177497,4037.885986328125
177500,9222.4365234375
177503,4044.4765625
177506,7270.52001953125
177511,7981.0234375
177533,4515.5322265625
177543,2846.554443359375
177544,0.0
177552,2890.298095703125
177567,4761.1630859375
177572,13837.3681640625
177575,0.0
177582,5506.06591796875
177598,7485.98779296875
177605,6259.44775390625
177612,7284.2783203125
177613,6635.98388671875
177626,6817.251953125
177627,9783.9033203125
177651,6153.521484375
177655,9261.96875
177662,0.0
177667,3687.243408203125
177676,3954.033447265625
177682,5976.47314453125
177694,0.0
177728,0.0
177755,6563.8251953125
177759,5947.83154296875
177767,6624.31396484375
177776,5526.12255859375
177778,0.0
177788,7479.72412109375
177795,0.0
177815,6920.62353515625
177821,4472.6318359375
177828,8494.3798828125
177830,4096.2841796875
177852,13427.9951171875
177878,11319.4462890625
177884,9023.5029296875
177892,6698.24658203125
177893,0.0
177900,0.0
177903,4662.7158203125
177912,7769.1796875
177920,0.0
177922,8282.298828125
177923,6639.78466796875
177931,6874.56298828125
177944,3820.250244140625
177946,6404.92724609375
177963,0.0
177977,5040.19970703125
177999,4378.91552734375
178006,0.0
178013,2473.85595703125
178025,0.0
178049,2270.7255859375
178050,6594.0263671875
178057,5750.01806640625
178063,5564.125
178064,0.0
178065,10469.4677734375
178072,6278.3662109375
178087,7690.255859375
178095,5585.82421875
178096,7606.984375
178099,6078.43603515625
178105,7595.78076171875
178108,7713.62744140625
178128,7858.3798828125
178131,5771.21923828125
178141,0.0
178146,10344.9130859375
178160,5787.50048828125
178165,3184.100830078125
178173,11800.439453125
178182,8591.9150390625
178207,6340.58251953125
178212,0.0
178225,0.0
178227,8784.296875
178237,5742.181640625
178238,8214.8115234375
178239,6286.869140625
178261,4822.0830078125
178263,8138.55126953125
178276,6966.09375
178293,0.0
178304,0.0
178329,7564.89404296875
178330,6783.90234375
178334,5933.39111328125
178338,11953.666015625
178364,4091.461669921875
178381,14780.6923828125
178393,5590.8740234375
178411,10689.0654296875
178415,4852.0556640625
178424,0.0
178425,5223.3818359375
178443,10922.7978515625
178445,0.0
178449,5984.82470703125
178460,7180.36572265625
178472,0.0
178509,4301.791015625
178519,6794.49658203125
178531,10535.734375
178551,8277.85546875
178558,7788.96435546875
178563,7204.6953125
178576,5181.3330078125
178578,0.0
178581,0.0
178582,4397.89306640625
178587,10437.8564453125
178598,9392.462890625
178601,4280.81689453125
178605,8633.587890625
178614,5383.4697265625
178621,7571.56298828125
178629,4235.92431640625
178644,7348.43408203125
178646,1953.2564697265625
178652,8024.9248046875
178659,20857.43359375
178662,0.0
178664,10098.119140625
178669,6540.48779296875
178678,3592.930419921875
178684,0.0
178693,0.0
178697,11118.2138671875
178700,6898.48486328125
178702,0.0
178703,5081.9921875
178713,8626.25390625
178720,10562.7109375
178726,5010.76904296875
178749,6813.3271484375
178761,11484.5234375
178762,6433.33203125
178777,6252.27392578125
178794,7426.4091796875
178801,4863.21240234375
178804,14310.8193359375
178811,4434.5029296875
178812,10456.54296875
178814,5415.77978515625
178820,8743.6162109375
178835,6371.18310546875
178882,5751.67041015625
178886,8949.6865234375
178887,3252.10546875
178899,8982.21875
178905,10305.9931640625
178912,9068.0830078125
178917,6000.0107421875
178938,5980.14208984375
178946,6205.1982421875
178962,0.0
178966,4250.9326171875
178990,9168.6123046875
178991,8311.3701171875
179002,0.0
179015,5035.861328125
179021,6325.18359375
179032,0.0
179043,8865.568359375
179044,9715.4052734375
179047,4631.21240234375
179067,4957.0986328125
179071,3615.568359375
179072,0.0
179079,0.0
179085,8119.5712890625
179088,8464.0302734375
179093,7930.75
179096,6349.9443359375
179099,5572.96630859375
179102,11851.130859375
179104,5113.98974609375
179117,0.0
179127,6323.11328125
179134,5241.9931640625
179144,0.0
179145,4433.20654296875
179146,3587.2080078125
179174,0.0
179177,4867.6904296875
179183,7612.6337890625
179193,7326.5302734375
179199,0.0
179237,7919.50244140625
179246,0.0
179261,8886.74609375
179268,5535.6650390625
179269,6621.46875
179285,5274.46728515625
179289,9552.388671875
179300,4044.375244140625
179305,6956.4443359375
179313,8335.5556640625
179314,6401.28466796875
179318,3316.13330078125
179338,9362.49609375
179340,0.0
179358,7180.53466796875
179359,0.0
179364,2529.25830078125
179373,0.0
179381,2686.862548828125
179385,7296.71337890625
179391,9560.103515625
179395,6182.87841796875
179399,5670.2060546875
179417,6433.62646484375
179429,8114.841796875
179430,0.0
179434,4361.79248046875
179439,4894.72265625
179445,0.0
179449,11432.3203125
179473,5636.859375
179493,5241.58056640625
179508,3387.0703125
179517,8904.4501953125
179539,0.0
179551,3551.78515625
179576,8806.767578125
179581,6551.9365234375
179588,0.0
179600,3946.71435546875
179603,6502.0869140625
179638,4530.3427734375
179641,5646.3369140625
179646,20736.345703125
179680,8234.4970703125
179681,7643.24560546875
179701,7542.95361328125
179718,10187.1494140625
179719,7445.3818359375
179727,0.0
179731,4906.03173828125
179739,0.0
179759,0.0
179790,10153.470703125
179793,6121.013671875
179794,1767.931884765625
179801,6565.03515625
179830,0.0
179845,5188.41357421875
179853,0.0
179869,0.0
179895,0.0
179896,10125.2041015625
179901,5701.869140625
179916,5630.865234375
179921,0.0
179936,0.0
179946,5141.88671875
179958,8679.8681640625
179960,9513.6259765625
179974,8336.3369140625
179981,7645.400390625
179989,11628.1044921875
179995,6763.3251953125
180000,10027.6533203125
180008,0.0
180014,3480.12109375
180041,5848.31396484375
180068,7489.97021484375
180089,3531.052978515625
180109,5039.16259765625
180116,4374.85009765625
180130,6721.72802734375
180133,0.0
180136,6955.53271484375
180156,0.0
180159,4827.7490234375
180173,3098.790771484375
180182,7087.96875
180184,7391.5986328125
180187,0.0
180206,8412.244140625
180229,5255.7041015625
180230,10162.38671875
180237,11357.5439453125
180246,7428.37890625
180249,7041.32421875
180273,6596.94970703125
180279,9548.9091796875
180288,0.0
180292,9417.78515625
180303,6742.6640625
180307,5176.75
180318,5560.56005859375
180332,8338.4560546875
180334,5689.03857421875
180352,9270.9130859375
180353,8227.9775390625
180356,6108.630859375
180360,13106.671875
180367,4909.97265625
180372,4397.115234375
180405,0.0
180434,5385.80615234375
180460,11588.0830078125
180461,1784.0045166015625
180470,6622.89892578125
180477,4374.630859375
180501,6864.24658203125
180503,4630.8330078125
180513,6344.0634765625
180520,5462.27294921875
180522,3782.5400390625
180526,9671.5439453125
180530,6810.216796875
180543,9627.54296875
180547,6406.49169921875
180549,6730.03515625
180550,7171.38671875
180556,2091.389892578125
180559,0.0
180560,9750.0458984375
180567,5521.8837890625
180575,5110.794921875
180586,0.0
180603,9805.6181640625
180608,0.0
180615,7516.4248046875
180617,11204.1630859375
180622,5903.3232421875
180632,5398.0810546875
180635,6657.12353515625
180638,8492.951171875
180653,5496.54150390625
180654,0.0
180656,0.0
180662,5456.62158203125
180702,6942.1884765625
180703,11228.1533203125
180708,1684.7010498046875
180710,4042.01220703125
180712,7958.27294921875
180718,18725.869140625
180726,7674.32080078125
180738,0.0
180748,9244.67578125
180750,8338.2412109375
180761,0.0
180764,5502.14208984375
180771,0.0
180772,4228.220703125
180802,8026.35498046875
180805,0.0
180820,10969.7783203125
180827,5519.876953125
180839,9983.26171875
180846,0.0
180869,2916.284423828125
180874,6406.064453125
180877,4678.6875
180882,8904.603515625
180887,0.0
180898,0.0
180901,6903.599609375
180907,5175.228515625
180938,13863.3984375
180942,3048.75537109375
180945,8167.68603515625
180949,7892.2900390625
180951,5080.9599609375
180955,4779.11572265625
180967,4571.85888671875
180968,7406.52197265625
180982,4030.4619140625
180984,5523.54638671875
180987,0.0
181009,5441.75537109375
181083,6755.13818359375
181085,0.0
181086,0.0
181089,0.0
181094,11392.1318359375
181100,3943.0986328125
181106,7407.673828125
181139,6371.640625
181140,4326.599609375
181154,7541.15087890625
181159,7377.76171875
181165,0.0
181166,7083.21484375
181169,5736.8349609375
181179,4518.251953125
181181,7544.38427734375
181204,13243.982421875
181225,10296.705078125
181249,0.0
181259,4110.1181640625
181269,0.0
181278,0.0
181288,7027.42138671875
181291,13924.0654296875
181302,0.0
181313,4721.9814453125
181342,4276.142578125
181343,7164.75341796875
181364,4437.8388671875
181381,6757.6455078125
181387,2735.856689453125
181420,8754.9150390625
181421,6266.6728515625
181431,0.0
181432,6008.43994140625
181437,0.0
181444,6645.1845703125
181451,0.0
181458,5642.60546875
181472,5547.3896484375
181498,7311.93798828125
181512,0.0
181514,13299.3037109375
181525,7037.31396484375
181531,9771.3349609375
181547,4859.189453125
181551,4150.3427734375
181552,3613.93701171875
181553,8678.1767578125
181563,4777.10107421875
181564,7610.79833984375
181580,4628.228515625
181582,5860.1455078125
181587,10345.12890625
181597,7023.8779296875
181607,8361.3642578125
181615,6933.5263671875
181628,8571.05078125
181633,6400.8857421875
181643,0.0
181644,0.0
181648,3706.33837890625
181652,7976.4541015625
181661,6991.587890625
181667,0.0
181674,0.0
181675,6344.138671875
181703,10393.5361328125
181717,17113.076171875
181735,6047.63232421875
181746,10080.205078125
181755,0.0
181770,0.0
181772,8564.9482421875
181775,4346.8955078125
181777,2805.337158203125
181786,4767.93701171875
181808,11639.0625
181820,9826.3505859375
181831,7151.24755859375
181838,9848.4013671875
181851,5623.107421875
181871,5279.83056640625
181872,9191.8056640625
181874,7163.568359375
181889,1765.2506103515625
181891,9413.552734375
181896,3141.553955078125
181897,4120.9365234375
181898,3906.359619140625
181902,0.0
181926,0.0
181936,5799.6015625
181940,6517.92626953125
181951,0.0
181972,5049.51123046875
181975,2738.779296875
181992,5323.2841796875
181994,8963.0234375
182007,3765.08251953125
182009,8029.9814453125
182036,5256.35302734375
182041,7266.4931640625
182043,3578.298583984375
182072,0.0
182086,4392.654296875
182087,5537.30517578125
182089,4288.341796875
182097,6984.67333984375
182163,6681.8642578125
182164,3249.748779296875
182168,8703.982421875
182177,7026.9033203125
182189,0.0
182200,0.0
182202,6999.095703125
182219,0.0
182223,4359.30029296875
182232,8501.5498046875
182234,5488.392578125
182244,7912.29541015625
182245,4677.83984375
182252,8993.9892578125
182254,0.0
182258,0.0
182260,5327.16650390625
182261,6336.9404296875
182264,0.0
182271,7392.876953125
182296,0.0
182306,6538.7177734375
182310,6463.853515625
182319,4409.03369140625
182328,9257.09765625
182347,5130.01806640625
182382,0.0
182390,6656.833984375
182393,9805.25390625
182398,7924.4306640625
182403,8428.498046875
182404,8214.3134765625
182409,6782.3701171875
182416,5396.51171875
182420,5608.64306640625
182432,5609.87841796875
182437,4421.52880859375
182448,0.0
182467,7209.31884765625
182468,4693.85888671875
182493,8678.462890625
182502,0.0
182507,6410.9970703125
182512,12903.39453125
182536,5335.39697265625
182542,0.0
182543,0.0
182544,8428.4384765625
182573,4832.068359375
182575,0.0
182577,4860.435546875
182579,8939.1220703125
182596,6900.41357421875
182608,4973.80615234375
182611,0.0
182681,2624.994873046875
182692,6652.55029296875
182695,5996.818359375
182700,8160.25830078125
182718,7675.736328125
182723,6747.9638671875
182727,15651.1435546875
182740,8608.8359375
182746,3141.718017578125
182763,6278.06884765625
182768,0.0
182776,0.0
182777,6966.2802734375
182787,0.0
182802,6524.44287109375
182821,6975.10205078125
182823,5820.5791015625
182833,8995.640625
182840,0.0
182852,6795.68017578125
182861,15145.181640625
182867,0.0
182869,6151.98828125
182885,10744.61328125
182891,5267.185546875
182896,8401.80078125
182901,3818.22509765625
182936,7233.6416015625
182957,6924.43408203125
182969,6397.63037109375
182971,7261.7119140625
182987,6707.82177734375
182989,5019.64208984375
183009,11320.2021484375
183018,13860.986328125
183023,4591.439453125
183039,6746.1103515625
183045,7268.638671875
183072,6769.220703125
183074,3821.79443359375
183078,6324.35009765625
183086,5909.37255859375
183101,7425.86962890625
183115,6935.63232421875
183123,8417.861328125
183139,12478.4794921875
183146,12983.2451171875
183147,3854.96630859375
183153,7099.658203125
183172,9909.1630859375
183194,8185.0654296875
183227,0.0
183229,5440.5439453125
183233,3529.582763671875
183258,5543.49951171875
183262,0.0
183277,13127.5146484375
183287,6450.833984375
183303,3883.279296875
183309,5717.3896484375
183311,8035.25244140625
183334,6826.8515625
183336,7682.10302734375
183344,5681.2294921875
183363,7416.009765625
183378,6100.08349609375
183381,0.0
183388,8066.263671875
183393,0.0
183401,0.0
183402,8772.6552734375
183412,6957.62353515625
183418,5691.0830078125
183443,6780.4599609375
183450,0.0
183452,7610.703125
183453,4588.60302734375
183454,0.0
183462,1397.9500732421875
183463,0.0
183473,0.0
183476,6842.435546875
183481,0.0
183489,19486.15625
183500,0.0
183506,6130.61572265625
183511,3781.85107421875
183525,4671.064453125
183544,6569.353515625
183549,5143.85302734375
183551,3900.448486328125
183553,0.0
183564,5826.16162109375
183566,8371.69921875
183576,4147.4990234375
183589,11867.583984375
183600,0.0
183604,0.0
183608,6842.509765625
183637,7958.65673828125
183638,12353.142578125
183707,3641.24365234375
183718,6320.42236328125
183724,7661.2099609375
183727,0.0
183742,7299.6162109375
183787,0.0
183796,6412.39892578125
183799,5587.1123046875
183817,7560.640625
183825,2028.8448486328125
183832,4535.21142578125
183838,18115.08984375
183840,0.0
183855,3835.075439453125
183869,0.0
183880,7355.583984375
183891,5763.21240234375
183925,6864.79052734375
183927,7725.759765625
183929,8146.55517578125
183930,5819.46533203125
183937,4583.72021484375
183942,5386.4033203125
183946,0.0
183957,6488.0009765625
183968,5304.33056640625
184008,6430.19580078125
184021,7367.88916015625
184022,7566.56005859375
184027,5641.2001953125
184034,1542.0843505859375
184047,5295.69091796875
184052,16886.33984375
184054,6653.931640625
184055,12683.0576171875
184063,5149.244140625
184064,0.0
184068,14474.654296875
184076,5879.787109375
184089,8126.5361328125
184098,0.0
184099,9670.6357421875
184102,9267.44921875
184134,11670.40234375
184142,8376.0244140625
184164,7612.36181640625
184165,0.0
184185,5773.4140625
184192,7350.76806640625
184193,0.0
184194,0.0
184195,0.0
184196,10308.927734375
184203,6742.669921875
184204,1707.962158203125
184216,7723.875
184241,4769.34423828125
184253,7795.3818359375
184294,5374.47314453125
184300,8050.12890625
184305,3523.35302734375
184311,8253.0244140625
184316,5790.41357421875
184324,13771.3994140625
184328,7662.02783203125
184352,6767.947265625
184373,5967.02685546875
184394,4829.19091796875
184405,5609.22607421875
184410,4287.43115234375
184411,0.0
184425,9178.14453125
184435,5293.68994140625
184437,0.0
184470,5781.78369140625
184485,9575.55859375
184490,10383.8203125
184491,4869.8671875
184506,5474.34326171875
184508,9882.6171875
184518,6305.1416015625
184539,7245.73291015625
184544,12023.1953125
184556,11239.0244140625
184557,0.0
184581,6249.74853515625
184591,0.0
184611,12159.970703125
184615,6692.607421875
184629,0.0
184639,7115.8037109375
184661,7423.9716796875
184677,12574.0458984375
184687,8032.263671875
184697,0.0
184710,6472.12548828125
184729,6332.6259765625
184740,10213.6875
184759,7648.255859375
184763,4917.453125
184765,4814.798828125
184768,7871.1376953125
184774,0.0
184776,9282.0087890625
184792,8748.46484375
184793,6093.31884765625
184803,3137.744140625
184820,5797.5322265625
184827,10835.212890625
184829,4988.58740234375
184835,6305.4619140625
184839,15368.62109375
184845,4109.7470703125
184874,4803.724609375
184896,3756.650634765625
184899,0.0
184903,0.0
184926,7547.11279296875
184930,6060.18408203125
184938,10950.3720703125
184941,6673.5947265625
184965,7156.50341796875
184973,15924.263671875
184977,12192.9130859375
184991,0.0
184992,5299.734375
184996,8085.2646484375
185014,0.0
185015,0.0
185030,1858.6890869140625
185050,0.0
185051,6674.3486328125
185073,7037.9892578125
185078,9351.69140625
185080,6779.77490234375
185087,5418.0830078125
185092,4023.854248046875
185132,6607.16455078125
185162,11386.7822265625
185164,8181.72021484375
185179,5956.41650390625
185208,15494.828125
185222,6932.7978515625
185225,3427.5390625
185228,4804.60546875
185255,10156.0458984375
185258,4333.466796875
185260,6001.22509765625
185262,4454.35986328125
185290,0.0
185314,7123.4248046875
185318,4690.21337890625
185319,7441.1357421875
185340,9108.2265625
185346,4412.6943359375
185347,11897.9677734375
185348,10048.251953125
185351,6787.7412109375
185358,6800.54443359375
185361,0.0
185364,5874.8193359375
185365,5255.11083984375
185400,7949.96533203125
185403,7510.89013671875
185408,5408.03125
185417,7117.09130859375
185421,6604.6787109375
185427,5148.45947265625
185443,5152.5068359375
185448,12421.021484375
185454,0.0
185458,0.0
185461,0.0
185462,8460.0986328125
185476,6172.01025390625
185488,7973.353515625
185546,4939.0009765625
185547,5570.0615234375
185549,4380.50927734375
185552,5534.8544921875
185567,0.0
185570,3993.841552734375
185575,11222.01953125
185602,0.0
185611,4058.45458984375
185613,0.0
185630,6317.50390625
185641,0.0
185654,3121.5419921875
185677,0.0
185682,4694.333984375
185694,7064.34765625
185696,4531.87353515625
185712,0.0
185729,0.0
185747,0.0
185750,5862.861328125
185751,0.0
185765,6493.94580078125
185774,7345.8212890625
185787,0.0
185788,6454.71630859375
185789,7072.60546875
185803,8696.2001953125
185804,11442.5693359375
185811,3103.120849609375
185828,4041.995849609375
185843,4083.68310546875
185852,13184.6650390625
185913,5391.1171875
185962,4267.0859375
185972,7619.73828125
185992,0.0
185994,8790.775390625
186005,5446.81298828125
186010,4484.0673828125
186013,16268.890625
186014,6548.59228515625
186016,0.0
186025,4500.9482421875
186041,8709.0087890625
186048,4047.40185546875
186051,5566.4052734375
186079,5466.32861328125
186100,0.0
186101,4716.0576171875
186106,10329.1025390625
186126,7646.736328125
186127,7686.87548828125
186142,6993.5576171875
186159,5918.85107421875
186168,4537.68994140625
186181,0.0
186185,4478.390625
186192,12377.07421875
186204,9697.0712890625
186216,6001.4775390625
186226,10702.5458984375
186235,3346.71044921875
186276,6789.03564453125
186279,15254.03125
186284,6959.3193359375
186293,8399.5478515625
186315,4880.76806640625
186316,8496.9580078125
186337,6671.447265625
186340,0.0
186352,4813.34130859375
186358,0.0
186360,7057.154296875
186370,0.0
186386,10560.51953125
186395,7660.53125
186412,0.0
186420,5684.60009765625
186428,4901.7890625
186429,6715.16162109375
186430,6477.36474609375
186440,4795.17333984375
186444,5365.10595703125
186447,0.0
186456,5448.3466796875
186468,7042.9423828125
186486,0.0
186507,7505.607421875
186511,6673.81591796875
186513,6520.294921875
186523,1905.6793212890625
186533,6996.505859375
186536,4979.60986328125
186537,6577.841796875
186558,0.0
186599,3906.430908203125
186614,7508.8681640625
186615,6164.6259765625
186632,7808.40966796875
186634,2332.4814453125
186642,6628.79443359375
186672,0.0
186687,4373.84716796875
186709,8380.17578125
186714,0.0
186721,6457.90234375
186735,9985.453125
186750,0.0
186761,7664.798828125
186789,6874.73388671875
186804,4499.05322265625
186807,4770.47412109375
186815,7333.8720703125
186818,0.0
186837,8854.5341796875
186857,6326.49169921875
186868,0.0
186901,6089.576171875
186913,0.0
186960,0.0
186964,4550.0595703125
187006,9584.5908203125
187009,5957.16650390625
187013,5809.77734375
187018,5543.26416015625
187023,7859.57275390625
187029,13116.435546875
187035,8761.359375
187036,0.0
187053,4400.64111328125
187068,0.0
187076,7165.0830078125
187084,6473.21630859375
187128,4561.6279296875
187147,2847.34228515625
187164,4382.1337890625
187168,8565.8046875
187176,6599.9970703125
187194,7463.28076171875
187201,0.0
187204,0.0
187215,8126.04150390625
187216,6880.52197265625
187220,5470.35205078125
187230,10068.2109375
187274,8389.3857421875
187282,6181.37939453125
187321,6380.87548828125
187322,0.0
187334,4678.8203125
187339,0.0
187362,0.0
187371,3650.765625
187381,3395.2236328125
187384,15377.5009765625
187391,12397.705078125
187396,8996.185546875
187402,4980.46533203125
187423,0.0
187432,0.0
187481,8039.98291015625
187509,5764.52880859375
187511,6294.01806640625
187528,7970.39404296875
187531,0.0
187538,6399.236328125
187540,5311.2197265625
187548,8516.84765625
187591,5588.9375
187602,6228.22998046875
187608,8371.056640625
187611,6357.0966796875
187617,4413.5966796875
187620,3473.25634765625
187635,5822.30810546875
187652,0.0
187661,0.0
187662,9150.078125
187665,2651.106689453125
187673,0.0
187696,8101.208984375
187708,6477.96337890625
187715,6768.9912109375
187716,5900.93505859375
187723,4923.98681640625
187735,6770.81689453125
187749,0.0
187764,6121.5947265625
187776,12796.109375
187779,6899.56982421875
187797,6890.84912109375
187824,5338.17431640625
187827,9368.4775390625
187850,7204.5859375
187854,4382.8046875
187855,4972.9599609375
187857,8585.2666015625
187890,0.0
187891,7089.6474609375
187893,3410.05615234375
187934,10518.3818359375
187956,0.0
187958,6199.6640625
187966,10097.5595703125
187976,6348.6748046875
188018,9405.5048828125
188021,4646.12939453125
188033,6883.76220703125
188058,10620.076171875
188063,6316.517578125
188080,0.0
188085,1619.40087890625
188113,0.0
188115,11392.267578125
188117,0.0
188120,7353.04052734375
188129,7616.8857421875
188138,4768.17724609375
188147,8586.7900390625
188163,0.0
188168,5682.73876953125
188187,0.0
188191,6016.2626953125
188221,5640.4375
188229,10258.51953125
188245,0.0
188250,6717.01611328125
188282,6988.49609375
188291,4264.228515625
188304,0.0
188310,9319.087890625
188314,4852.662109375
188328,3741.436279296875
188332,7962.79833984375
188343,8443.376953125
188349,5528.4951171875
188364,0.0
188388,6329.01123046875
188400,2667.83984375
188403,7514.2314453125
188413,3756.4345703125
188441,0.0
188447,0.0
188451,0.0
188455,6301.45654296875
188464,5528.6123046875
188473,5898.56298828125
188478,8384.5966796875
188488,0.0
188489,9943.203125
188532,10340.2861328125
188534,4151.98388671875
188539,5266.126953125
188567,6660.44384765625
188571,4165.6630859375
188575,6704.29248046875
188582,9931.7607421875
188584,0.0
188592,4510.6611328125
188596,14947.84375
188600,11314.8251953125
188602,0.0
188614,2992.7412109375
188621,6350.82666015625
188625,6237.11328125
188636,0.0
188640,6121.259765625
188646,6973.05517578125
